Date,Price,Open,High,Low,Vol.,Volume,Change %
11/16/2022,743.7,718.9,744.5,665,84.11K,84110,7.38%
11/15/2022,692.6,742,742,692.1,28.62K,28620,-7.43%
11/14/2022,748.2,823.9,823.9,741,156.46K,156460,-5.33%
11/13/2022,790.3,848.5,848.5,781,39.21K,39210,-5.18%
11/10/2022,833.5,865,865.9,828.3,197.49K,197490,-1.72%
11/09/2022,848.1,851.7,870.9,841.2,51.41K,51410,-2.90%
11/08/2022,873.4,850.1,880,843.1,273.75K,273750,1.39%
11/07/2022,861.4,872,882,846,142.60K,142600,-1.32%
11/06/2022,872.9,879.9,890,842,196.49K,196490,0.25%
11/03/2022,870.7,897.9,897.9,850,167.62K,167620,-0.82%
11/02/2022,877.9,917,917,843.6,230.75K,230750,1.02%
11/01/2022,869,825,869,825,130.65K,130650,7.50%
10/31/2022,808.4,830,843.9,786,302.66K,302660,-3.35%
10/30/2022,836.4,865.8,890,821.2,261.29K,261290,-5.33%
10/27/2022,883.5,840,910,773,1.48M,1480000,7.38%
10/26/2022,822.8,888,889,810,120.92K,120920,-4.92%
10/25/2022,865.4,877,900,851.2,151.33K,151330,-0.38%
10/24/2022,868.7,886.2,887,861.2,65.75K,65750,-1.97%
10/23/2022,886.2,881,910,860.1,185.24K,185240,3.05%
10/20/2022,860,824.9,872.2,812,250.77K,250770,5.99%
10/19/2022,811.4,784,819,784,251.07K,251070,4.25%
10/18/2022,778.3,780,793.7,761,317.52K,317520,1.20%
10/17/2022,769.1,819.8,819.8,750,163.71K,163710,-4.46%
10/16/2022,805,784.4,819.9,784,224.22K,224220,2.61%
10/13/2022,784.5,811,818,781.3,140.73K,140730,-4.08%
10/12/2022,817.9,800,828,783,216.66K,216660,3.13%
10/11/2022,793.1,735,795.1,735,678.32K,678320,7.22%
10/10/2022,739.7,717.7,751.7,707,1.11M,1110000,5.78%
10/06/2022,699.3,676,708,670.4,641.92K,641920,4.61%
10/04/2022,668.5,666.3,688.9,659,566.97K,566970,0.60%
10/03/2022,664.5,670,690,660,122.40K,122400,0.68%
10/02/2022,660,678,690,640,262.66K,262660,-2.02%
09/29/2022,673.6,669,696,658.1,148.15K,148150,3.34%
09/28/2022,651.8,674,719.6,635,920.87K,920870,-2.63%
09/27/2022,669.4,652,695,635,171.06K,171060,2.70%
09/26/2022,651.8,657.1,669,638.9,178.85K,178850,-0.81%
09/25/2022,657.1,626.9,674.6,626.9,256.50K,256500,4.70%
09/22/2022,627.6,638.9,644.9,626,64.12K,64120,0.06%
09/21/2022,627.2,640,658.8,625,58.40K,58400,-2.06%
09/20/2022,640.4,630,649,626.3,125.71K,125710,2.02%
09/19/2022,627.7,639,648,620,156.35K,156350,-0.44%
09/18/2022,630.5,664,665.5,623,207.10K,207100,-4.41%
